sourceNeuron;targetNeuron;w
81;40;-0.4340159595012665
81;49;0.6626371145248413
81;58;0.6865851879119873
81;67;-0.02902110666036606
82;0;0.07070847600698471
82;9;0.007440947461873293
82;18;0.07700861245393753
82;27;0.1351054161787033
82;36;0.0744105875492096
82;45;-0.6711616516113281
82;54;-0.16529199481010437
82;63;0.13206428289413452
82;1;0.08353906869888306
82;10;0.25854453444480896
82;19;0.3042846918106079
82;28;0.08514240384101868
82;37;-0.07091439515352249
82;46;0.15105979144573212
82;55;-0.08644165098667145
82;64;0.15554314851760864
82;2;-0.24878649413585663
82;11;0.015417472459375858
82;20;0.08810805529356003
82;29;-0.20679789781570435
82;38;-0.08173452317714691
82;47;-0.0791747197508812
82;56;-0.5532795786857605
82;65;-0.4362095296382904
82;3;0.2673097550868988
82;12;0.12646867334842682
82;21;-0.13880808651447296
82;30;0.07325909286737442
82;39;-0.014741672202944756
82;48;0.22571739554405212
82;57;0.13552895188331604
82;66;-0.06696270406246185
82;4;0.2030351310968399
82;13;-0.01867803931236267
82;22;0.08580563962459564
82;31;0.05556539446115494
82;40;0.05933944508433342
82;49;-0.12009959667921066
82;58;0.037589870393276215
82;67;0.062032558023929596
82;5;-0.12107381969690323
82;14;-0.7987001538276672
82;23;-0.002539561130106449
82;32;-0.19794723391532898
82;41;-0.4340159595012665
82;50;0.6626371145248413
82;59;0.6865851879119873
82;68;-0.02902110666036606
83;1;0.07070847600698471
83;10;0.007440947461873293
83;19;0.07700861245393753
83;28;0.1351054161787033
83;37;0.0744105875492096
83;46;-0.6711616516113281
83;55;-0.16529199481010437
83;64;0.13206428289413452
83;2;0.08353906869888306
83;11;0.25854453444480896
83;20;0.3042846918106079
83;29;0.08514240384101868
83;38;-0.07091439515352249
83;47;0.15105979144573212
83;56;-0.08644165098667145
83;65;0.15554314851760864
83;4;0.2673097550868988
83;13;0.12646867334842682
83;22;-0.13880808651447296
83;31;0.07325909286737442
83;40;-0.014741672202944756
83;49;0.22571739554405212
83;58;0.13552895188331604
83;67;-0.06696270406246185
83;5;0.2030351310968399
83;14;-0.01867803931236267
83;23;0.08580563962459564
83;32;0.05556539446115494
83;41;0.05933944508433342
83;50;-0.12009959667921066
83;59;0.037589870393276215
83;68;0.062032558023929596
84;2;0.07070847600698471
84;11;0.007440947461873293
84;20;0.07700861245393753
84;29;0.1351054161787033
84;38;0.0744105875492096
84;47;-0.6711616516113281
84;56;-0.16529199481010437
84;65;0.13206428289413452
84;5;0.2673097550868988
84;14;0.12646867334842682
84;23;-0.13880808651447296
84;32;0.07325909286737442
84;41;-0.014741672202944756
84;50;0.22571739554405212
84;59;0.13552895188331604
84;68;-0.06696270406246185
85;0;0.5880905389785767
85;9;-0.783287525177002
85;18;-0.04779890179634094
85;27;0.11991429328918457
85;36;-0.06296394765377045
85;45;-0.8644444346427917
85;54;-0.5530866980552673
85;63;0.356113463640213
85;3;-0.24878649413585663
85;12;0.015417472459375858
85;21;0.08810805529356003
85;30;-0.20679789781570435
85;39;-0.08173452317714691
85;48;-0.0791747197508812
85;57;-0.5532795786857605
85;66;-0.4362095296382904
85;6;-0.12107381969690323
85;15;-0.7987001538276672
85;24;-0.002539561130106449
85;33;-0.19794723391532898
85;42;-0.4340159595012665
85;51;0.6626371145248413
85;60;0.6865851879119873
85;69;-0.02902110666036606
86;0;-0.4343070685863495
86;9;0.5334253311157227
86;18;0.008651568554341793
86;27;-0.1657823920249939
86;36;0.24335700273513794
86;45;0.06091127172112465
86;54;0.1528535783290863
86;63;0.04581157863140106
86;1;0.5880905389785767
86;10;-0.783287525177002
86;19;-0.04779890179634094
86;28;0.11991429328918457
86;37;-0.06296394765377045
86;46;-0.8644444346427917
86;55;-0.5530866980552673
86;64;0.356113463640213
86;3;0.08353906869888306
86;12;0.25854453444480896
86;21;0.3042846918106079
86;30;0.08514240384101868
86;39;-0.07091439515352249
86;48;0.15105979144573212
86;57;-0.08644165098667145
86;66;0.15554314851760864
86;4;-0.24878649413585663
86;13;0.015417472459375858
86;22;0.08810805529356003
86;31;-0.20679789781570435
86;40;-0.08173452317714691
86;49;-0.0791747197508812
86;58;-0.5532795786857605
86;67;-0.4362095296382904
86;6;0.2030351310968399
86;15;-0.01867803931236267
86;24;0.08580563962459564
86;33;0.05556539446115494
86;42;0.05933944508433342
86;51;-0.12009959667921066
86;60;0.037589870393276215
86;69;0.062032558023929596
86;7;-0.12107381969690323
86;16;-0.7987001538276672
86;25;-0.002539561130106449
86;34;-0.19794723391532898
86;43;-0.4340159595012665
86;52;0.6626371145248413
86;61;0.6865851879119873
86;70;-0.02902110666036606
87;0;-0.04345979169011116
87;9;0.24668119847774506
87;18;0.21630872786045074
87;27;-0.23079271614551544
87;36;-0.11534053087234497
87;45;-0.08638163655996323
87;54;0.1528814435005188
87;63;-0.0518876388669014
87;1;-0.4343070685863495
87;10;0.5334253311157227
87;19;0.008651568554341793
87;28;-0.1657823920249939
87;37;0.24335700273513794
87;46;0.06091127172112465
87;55;0.1528535783290863
87;64;0.04581157863140106
87;2;0.5880905389785767
87;11;-0.783287525177002
87;20;-0.04779890179634094
87;29;0.11991429328918457
87;38;-0.06296394765377045
87;47;-0.8644444346427917
87;56;-0.5530866980552673
87;65;0.356113463640213
87;3;0.07070847600698471
87;12;0.007440947461873293
87;21;0.07700861245393753
87;30;0.1351054161787033
87;39;0.0744105875492096
87;48;-0.6711616516113281
87;57;-0.16529199481010437
87;66;0.13206428289413452
87;4;0.08353906869888306
87;13;0.25854453444480896
87;22;0.3042846918106079
87;31;0.08514240384101868
87;40;-0.07091439515352249
87;49;0.15105979144573212
87;58;-0.08644165098667145
87;67;0.15554314851760864
87;5;-0.24878649413585663
87;14;0.015417472459375858
87;23;0.08810805529356003
87;32;-0.20679789781570435
87;41;-0.08173452317714691
87;50;-0.0791747197508812
87;59;-0.5532795786857605
87;68;-0.4362095296382904
87;6;0.2673097550868988
87;15;0.12646867334842682
87;24;-0.13880808651447296
87;33;0.07325909286737442
87;42;-0.014741672202944756
87;51;0.22571739554405212
87;60;0.13552895188331604
87;69;-0.06696270406246185
87;7;0.2030351310968399
87;16;-0.01867803931236267
87;25;0.08580563962459564
87;34;0.05556539446115494
87;43;0.05933944508433342
87;52;-0.12009959667921066
87;61;0.037589870393276215
87;70;0.062032558023929596
87;8;-0.12107381969690323
87;17;-0.7987001538276672
87;26;-0.002539561130106449
87;35;-0.19794723391532898
87;44;-0.4340159595012665
87;53;0.6626371145248413
87;62;0.6865851879119873
87;71;-0.02902110666036606
88;1;-0.04345979169011116
88;10;0.24668119847774506
88;19;0.21630872786045074
88;28;-0.23079271614551544
88;37;-0.11534053087234497
88;46;-0.08638163655996323
88;55;0.1528814435005188
88;64;-0.0518876388669014
88;2;-0.4343070685863495
88;11;0.5334253311157227
88;20;0.008651568554341793
88;29;-0.1657823920249939
88;38;0.24335700273513794
88;47;0.06091127172112465
88;56;0.1528535783290863
88;65;0.04581157863140106
88;4;0.07070847600698471
88;13;0.007440947461873293
88;22;0.07700861245393753
88;31;0.1351054161787033
88;40;0.0744105875492096
88;49;-0.6711616516113281
88;58;-0.16529199481010437
88;67;0.13206428289413452
88;5;0.08353906869888306
88;14;0.25854453444480896
88;23;0.3042846918106079
88;32;0.08514240384101868
88;41;-0.07091439515352249
88;50;0.15105979144573212
88;59;-0.08644165098667145
88;68;0.15554314851760864
88;7;0.2673097550868988
88;16;0.12646867334842682
88;25;-0.13880808651447296
88;34;0.07325909286737442
88;43;-0.014741672202944756
88;52;0.22571739554405212
88;61;0.13552895188331604
88;70;-0.06696270406246185
88;8;0.2030351310968399
88;17;-0.01867803931236267
88;26;0.08580563962459564
88;35;0.05556539446115494
88;44;0.05933944508433342
88;53;-0.12009959667921066
88;62;0.037589870393276215
88;71;0.062032558023929596
89;2;-0.04345979169011116
89;11;0.24668119847774506
89;20;0.21630872786045074
89;29;-0.23079271614551544
89;38;-0.11534053087234497
89;47;-0.08638163655996323
89;56;0.1528814435005188
89;65;-0.0518876388669014
89;5;0.07070847600698471
89;14;0.007440947461873293
89;23;0.07700861245393753
89;32;0.1351054161787033
89;41;0.0744105875492096
89;50;-0.6711616516113281
89;59;-0.16529199481010437
89;68;0.13206428289413452
89;8;0.2673097550868988
89;17;0.12646867334842682
89;26;-0.13880808651447296
89;35;0.07325909286737442
89;44;-0.014741672202944756
89;53;0.22571739554405212
89;62;0.13552895188331604
89;71;-0.06696270406246185
90;3;0.5880905389785767
90;12;-0.783287525177002
90;21;-0.04779890179634094
90;30;0.11991429328918457
90;39;-0.06296394765377045
90;48;-0.8644444346427917
90;57;-0.5530866980552673
90;66;0.356113463640213
90;6;-0.24878649413585663
90;15;0.015417472459375858
90;24;0.08810805529356003
90;33;-0.20679789781570435
90;42;-0.08173452317714691
90;51;-0.0791747197508812
90;60;-0.5532795786857605
90;69;-0.4362095296382904
91;3;-0.4343070685863495
91;12;0.5334253311157227
91;21;0.008651568554341793
91;30;-0.1657823920249939
91;39;0.24335700273513794
91;48;0.06091127172112465
91;57;0.1528535783290863
91;66;0.04581157863140106
91;4;0.5880905389785767
91;13;-0.783287525177002
91;22;-0.04779890179634094
91;31;0.11991429328918457
91;40;-0.06296394765377045
91;49;-0.8644444346427917
91;58;-0.5530866980552673
91;67;0.356113463640213
91;6;0.08353906869888306
91;15;0.25854453444480896
91;24;0.3042846918106079
91;33;0.08514240384101868
91;42;-0.07091439515352249
91;51;0.15105979144573212
91;60;-0.08644165098667145
91;69;0.15554314851760864
91;7;-0.24878649413585663
91;16;0.015417472459375858
91;25;0.08810805529356003
91;34;-0.20679789781570435
91;43;-0.08173452317714691
91;52;-0.0791747197508812
91;61;-0.5532795786857605
91;70;-0.4362095296382904
92;3;-0.04345979169011116
92;12;0.24668119847774506
92;21;0.21630872786045074
92;30;-0.23079271614551544
92;39;-0.11534053087234497
92;48;-0.08638163655996323
92;57;0.1528814435005188
92;66;-0.0518876388669014
92;4;-0.4343070685863495
92;13;0.5334253311157227
92;22;0.008651568554341793
92;31;-0.1657823920249939
92;40;0.24335700273513794
92;49;0.06091127172112465
92;58;0.1528535783290863
92;67;0.04581157863140106
92;5;0.5880905389785767
92;14;-0.783287525177002
92;23;-0.04779890179634094
92;32;0.11991429328918457
92;41;-0.06296394765377045
92;50;-0.8644444346427917
92;59;-0.5530866980552673
92;68;0.356113463640213
92;6;0.07070847600698471
92;15;0.007440947461873293
92;24;0.07700861245393753
92;33;0.1351054161787033
92;42;0.0744105875492096
92;51;-0.6711616516113281
92;60;-0.16529199481010437
92;69;0.13206428289413452
92;7;0.08353906869888306
92;16;0.25854453444480896
92;25;0.3042846918106079
92;34;0.08514240384101868
92;43;-0.07091439515352249
92;52;0.15105979144573212
92;61;-0.08644165098667145
92;70;0.15554314851760864
92;8;-0.24878649413585663
92;17;0.015417472459375858
92;26;0.08810805529356003
92;35;-0.20679789781570435
92;44;-0.08173452317714691
92;53;-0.0791747197508812
92;62;-0.5532795786857605
92;71;-0.4362095296382904
93;4;-0.04345979169011116
93;13;0.24668119847774506
93;22;0.21630872786045074
93;31;-0.23079271614551544
93;40;-0.11534053087234497
93;49;-0.08638163655996323
93;58;0.1528814435005188
93;67;-0.0518876388669014
93;5;-0.4343070685863495
93;14;0.5334253311157227
93;23;0.008651568554341793
93;32;-0.1657823920249939
93;41;0.24335700273513794
93;50;0.06091127172112465
93;59;0.1528535783290863
93;68;0.04581157863140106
93;7;0.07070847600698471
93;16;0.007440947461873293
93;25;0.07700861245393753
93;34;0.1351054161787033
93;43;0.0744105875492096
93;52;-0.6711616516113281
93;61;-0.16529199481010437
93;70;0.13206428289413452
93;8;0.08353906869888306
93;17;0.25854453444480896
93;26;0.3042846918106079
93;35;0.08514240384101868
93;44;-0.07091439515352249
93;53;0.15105979144573212
93;62;-0.08644165098667145
93;71;0.15554314851760864
94;5;-0.04345979169011116
94;14;0.24668119847774506
94;23;0.21630872786045074
94;32;-0.23079271614551544
94;41;-0.11534053087234497
94;50;-0.08638163655996323
94;59;0.1528814435005188
94;68;-0.0518876388669014
94;8;0.07070847600698471
94;17;0.007440947461873293
94;26;0.07700861245393753
94;35;0.1351054161787033
94;44;0.0744105875492096
94;53;-0.6711616516113281
94;62;-0.16529199481010437
94;71;0.13206428289413452
95;6;0.5880905389785767
95;15;-0.783287525177002
95;24;-0.04779890179634094
95;33;0.11991429328918457
95;42;-0.06296394765377045
95;51;-0.8644444346427917
95;60;-0.5530866980552673
95;69;0.356113463640213
96;6;-0.4343070685863495
96;15;0.5334253311157227
96;24;0.008651568554341793
96;33;-0.1657823920249939
96;42;0.24335700273513794
96;51;0.06091127172112465
96;60;0.1528535783290863
96;69;0.04581157863140106
96;7;0.5880905389785767
96;16;-0.783287525177002
96;25;-0.04779890179634094
96;34;0.11991429328918457
96;43;-0.06296394765377045
96;52;-0.8644444346427917
96;61;-0.5530866980552673
96;70;0.356113463640213
97;6;-0.04345979169011116
97;15;0.24668119847774506
97;24;0.21630872786045074
97;33;-0.23079271614551544
97;42;-0.11534053087234497
97;51;-0.08638163655996323
97;60;0.1528814435005188
97;69;-0.0518876388669014
97;7;-0.4343070685863495
97;16;0.5334253311157227
97;25;0.008651568554341793
97;34;-0.1657823920249939
97;43;0.24335700273513794
97;52;0.06091127172112465
97;61;0.1528535783290863
97;70;0.04581157863140106
97;8;0.5880905389785767
97;17;-0.783287525177002
97;26;-0.04779890179634094
97;35;0.11991429328918457
97;44;-0.06296394765377045
97;53;-0.8644444346427917
97;62;-0.5530866980552673
97;71;0.356113463640213
98;7;-0.04345979169011116
98;16;0.24668119847774506
98;25;0.21630872786045074
98;34;-0.23079271614551544
98;43;-0.11534053087234497
98;52;-0.08638163655996323
98;61;0.1528814435005188
98;70;-0.0518876388669014
98;8;-0.4343070685863495
98;17;0.5334253311157227
98;26;0.008651568554341793
98;35;-0.1657823920249939
98;44;0.24335700273513794
98;53;0.06091127172112465
98;62;0.1528535783290863
98;71;0.04581157863140106
99;8;-0.04345979169011116
99;17;0.24668119847774506
99;26;0.21630872786045074
99;35;-0.23079271614551544
99;44;-0.11534053087234497
99;53;-0.08638163655996323
99;62;0.1528814435005188
99;71;-0.0518876388669014
100;0;0.1592196375131607
100;9;-0.22565121948719025
100;18;0.07640057057142258
100;27;-0.14050157368183136
100;36;-0.038328174501657486
100;45;-0.36809828877449036
100;54;0.36598894000053406
100;63;0.4299854338169098
101;0;0.0749511569738388
101;9;0.1336018145084381
101;18;0.12502779066562653
101;27;0.044981688261032104
101;36;-0.10115712136030197
101;45;-0.038795262575149536
101;54;-0.06937240064144135
101;63;-0.17095603048801422
101;1;0.1592196375131607
101;10;-0.22565121948719025
101;19;0.07640057057142258
101;28;-0.14050157368183136
101;37;-0.038328174501657486
101;46;-0.36809828877449036
101;55;0.36598894000053406
101;64;0.4299854338169098
102;0;0.01682141236960888
102;9;-0.2642269730567932
102;18;-0.32281506061553955
102;27;0.04718109965324402
102;36;-0.3974713087081909
102;45;0.033410798758268356
102;54;0.07459894567728043
102;63;0.0572369210422039
102;1;0.0749511569738388
102;10;0.1336018145084381
102;19;0.12502779066562653
102;28;0.044981688261032104
102;37;-0.10115712136030197
102;46;-0.038795262575149536
102;55;-0.06937240064144135
102;64;-0.17095603048801422
102;2;0.1592196375131607
102;11;-0.22565121948719025
102;20;0.07640057057142258
102;29;-0.14050157368183136
102;38;-0.038328174501657486
102;47;-0.36809828877449036
102;56;0.36598894000053406
102;65;0.4299854338169098
103;1;0.01682141236960888
103;10;-0.2642269730567932
103;19;-0.32281506061553955
103;28;0.04718109965324402
103;37;-0.3974713087081909
103;46;0.033410798758268356
103;55;0.07459894567728043
103;64;0.0572369210422039
103;2;0.0749511569738388
103;11;0.1336018145084381
103;20;0.12502779066562653
103;29;0.044981688261032104
103;38;-0.10115712136030197
103;47;-0.038795262575149536
103;56;-0.06937240064144135
103;65;-0.17095603048801422
104;2;0.01682141236960888
104;11;-0.2642269730567932
104;20;-0.32281506061553955
104;29;0.04718109965324402
104;38;-0.3974713087081909
104;47;0.033410798758268356
104;56;0.07459894567728043
104;65;0.0572369210422039
105;0;-0.30308857560157776
105;9;0.08100063353776932
105;18;-0.2670658528804779
105;27;0.08782178163528442
105;36;-0.027877317741513252
105;45;-0.06013382598757744
105;54;0.0745815709233284
105;63;0.09612015634775162
105;3;0.1592196375131607
105;12;-0.22565121948719025
105;21;0.07640057057142258
105;30;-0.14050157368183136
105;39;-0.038328174501657486
105;48;-0.36809828877449036
105;57;0.36598894000053406
105;66;0.4299854338169098
106;0;0.27245384454727173
106;9;-0.15691284835338593
106;18;-0.06399684399366379
106;27;-0.15214850008487701
106;36;-0.01510730292648077
106;45;0.021355517208576202
106;54;-0.18446864187717438
106;63;0.021982446312904358
106;1;-0.30308857560157776
106;10;0.08100063353776932
106;19;-0.2670658528804779
106;28;0.08782178163528442
106;37;-0.027877317741513252
106;46;-0.06013382598757744
106;55;0.0745815709233284
106;64;0.09612015634775162
106;3;0.0749511569738388
106;12;0.1336018145084381
106;21;0.12502779066562653
106;30;0.044981688261032104
106;39;-0.10115712136030197
106;48;-0.038795262575149536
106;57;-0.06937240064144135
106;66;-0.17095603048801422
106;4;0.1592196375131607
106;13;-0.22565121948719025
106;22;0.07640057057142258
106;31;-0.14050157368183136
106;40;-0.038328174501657486
106;49;-0.36809828877449036
106;58;0.36598894000053406
106;67;0.4299854338169098
107;0;-1.1570953130722046
107;9;0.1576303392648697
107;18;-1.5752677917480469
107;27;-0.10798618197441101
107;36;-0.032357897609472275
107;45;-0.886739194393158
107;54;-0.07535479217767715
107;63;0.34480828046798706
107;1;0.27245384454727173
107;10;-0.15691284835338593
107;19;-0.06399684399366379
107;28;-0.15214850008487701
107;37;-0.01510730292648077
107;46;0.021355517208576202
107;55;-0.18446864187717438
107;64;0.021982446312904358
107;2;-0.30308857560157776
107;11;0.08100063353776932
107;20;-0.2670658528804779
107;29;0.08782178163528442
107;38;-0.027877317741513252
107;47;-0.06013382598757744
107;56;0.0745815709233284
107;65;0.09612015634775162
107;3;0.01682141236960888
107;12;-0.2642269730567932
107;21;-0.32281506061553955
107;30;0.04718109965324402
107;39;-0.3974713087081909
107;48;0.033410798758268356
107;57;0.07459894567728043
107;66;0.0572369210422039
107;4;0.0749511569738388
107;13;0.1336018145084381
107;22;0.12502779066562653
107;31;0.044981688261032104
107;40;-0.10115712136030197
107;49;-0.038795262575149536
107;58;-0.06937240064144135
107;67;-0.17095603048801422
107;5;0.1592196375131607
107;14;-0.22565121948719025
107;23;0.07640057057142258
107;32;-0.14050157368183136
107;41;-0.038328174501657486
107;50;-0.36809828877449036
107;59;0.36598894000053406
107;68;0.4299854338169098
108;1;-1.1570953130722046
108;10;0.1576303392648697
108;19;-1.5752677917480469
108;28;-0.10798618197441101
108;37;-0.032357897609472275
108;46;-0.886739194393158
108;55;-0.07535479217767715
108;64;0.34480828046798706
108;2;0.27245384454727173
108;11;-0.15691284835338593
108;20;-0.06399684399366379
108;29;-0.15214850008487701
108;38;-0.01510730292648077
108;47;0.021355517208576202
108;56;-0.18446864187717438
108;65;0.021982446312904358
108;4;0.01682141236960888
108;13;-0.2642269730567932
108;22;-0.32281506061553955
108;31;0.04718109965324402
108;40;-0.3974713087081909
108;49;0.033410798758268356
108;58;0.07459894567728043
108;67;0.0572369210422039
108;5;0.0749511569738388
108;14;0.1336018145084381
108;23;0.12502779066562653
108;32;0.044981688261032104
108;41;-0.10115712136030197
108;50;-0.038795262575149536
108;59;-0.06937240064144135
108;68;-0.17095603048801422
109;2;-1.1570953130722046
109;11;0.1576303392648697
109;20;-1.5752677917480469
109;29;-0.10798618197441101
109;38;-0.032357897609472275
109;47;-0.886739194393158
109;56;-0.07535479217767715
109;65;0.34480828046798706
109;5;0.01682141236960888
109;14;-0.2642269730567932
109;23;-0.32281506061553955
109;32;0.04718109965324402
109;41;-0.3974713087081909
109;50;0.033410798758268356
109;59;0.07459894567728043
109;68;0.0572369210422039
110;0;0.0034255823120474815
110;9;-0.15923358500003815
110;18;-0.09836465120315552
110;27;0.09552791714668274
110;36;-0.19624464213848114
110;45;0.0007771900272928178
110;54;-0.12153812497854233
110;63;-0.009935753419995308
110;3;-0.30308857560157776
110;12;0.08100063353776932
110;21;-0.2670658528804779
110;30;0.08782178163528442
110;39;-0.027877317741513252
110;48;-0.06013382598757744
110;57;0.0745815709233284
110;66;0.09612015634775162
110;6;0.1592196375131607
110;15;-0.22565121948719025
110;24;0.07640057057142258
110;33;-0.14050157368183136
110;42;-0.038328174501657486
110;51;-0.36809828877449036
110;60;0.36598894000053406
110;69;0.4299854338169098
111;0;-0.4048077464103699
111;9;-0.09274883568286896
111;18;-0.25485897064208984
111;27;-0.19755984842777252
111;36;0.32857266068458557
111;45;0.09841642528772354
111;54;0.21050313115119934
111;63;-0.21460407972335815
111;1;0.0034255823120474815
111;10;-0.15923358500003815
111;19;-0.09836465120315552
111;28;0.09552791714668274
111;37;-0.19624464213848114
111;46;0.0007771900272928178
111;55;-0.12153812497854233
111;64;-0.009935753419995308
111;3;0.27245384454727173
111;12;-0.15691284835338593
111;21;-0.06399684399366379
111;30;-0.15214850008487701
111;39;-0.01510730292648077
111;48;0.021355517208576202
111;57;-0.18446864187717438
111;66;0.021982446312904358
111;4;-0.30308857560157776
111;13;0.08100063353776932
111;22;-0.2670658528804779
111;31;0.08782178163528442
111;40;-0.027877317741513252
111;49;-0.06013382598757744
111;58;0.0745815709233284
111;67;0.09612015634775162
111;6;0.0749511569738388
111;15;0.1336018145084381
111;24;0.12502779066562653
111;33;0.044981688261032104
111;42;-0.10115712136030197
111;51;-0.038795262575149536
111;60;-0.06937240064144135
111;69;-0.17095603048801422
111;7;0.1592196375131607
111;16;-0.22565121948719025
111;25;0.07640057057142258
111;34;-0.14050157368183136
111;43;-0.038328174501657486
111;52;-0.36809828877449036
111;61;0.36598894000053406
111;70;0.4299854338169098
112;0;0.14396633207798004
112;9;1.0243321657180786
112;18;1.486336588859558
112;27;-0.07328031957149506
112;36;1.4675933122634888
112;45;-0.2760713994503021
112;54;1.14506995677948
112;63;-0.2724054455757141
112;1;-0.4048077464103699
112;10;-0.09274883568286896
112;19;-0.25485897064208984
112;28;-0.19755984842777252
112;37;0.32857266068458557
112;46;0.09841642528772354
112;55;0.21050313115119934
112;64;-0.21460407972335815
112;2;0.0034255823120474815
112;11;-0.15923358500003815
112;20;-0.09836465120315552
112;29;0.09552791714668274
112;38;-0.19624464213848114
112;47;0.0007771900272928178
112;56;-0.12153812497854233
112;65;-0.009935753419995308
112;3;-1.1570953130722046
112;12;0.1576303392648697
112;21;-1.5752677917480469
112;30;-0.10798618197441101
112;39;-0.032357897609472275
112;48;-0.886739194393158
112;57;-0.07535479217767715
112;66;0.34480828046798706
112;4;0.27245384454727173
112;13;-0.15691284835338593
112;22;-0.06399684399366379
112;31;-0.15214850008487701
112;40;-0.01510730292648077
112;49;0.021355517208576202
112;58;-0.18446864187717438
112;67;0.021982446312904358
112;5;-0.30308857560157776
112;14;0.08100063353776932
112;23;-0.2670658528804779
112;32;0.08782178163528442
112;41;-0.027877317741513252
112;50;-0.06013382598757744
112;59;0.0745815709233284
112;68;0.09612015634775162
112;6;0.01682141236960888
112;15;-0.2642269730567932
112;24;-0.32281506061553955
112;33;0.04718109965324402
112;42;-0.3974713087081909
112;51;0.033410798758268356
112;60;0.07459894567728043
112;69;0.0572369210422039
112;7;0.0749511569738388
112;16;0.1336018145084381
112;25;0.12502779066562653
112;34;0.044981688261032104
112;43;-0.10115712136030197
112;52;-0.038795262575149536
112;61;-0.06937240064144135
112;70;-0.17095603048801422
112;8;0.1592196375131607
112;17;-0.22565121948719025
112;26;0.07640057057142258
112;35;-0.14050157368183136
112;44;-0.038328174501657486
112;53;-0.36809828877449036
112;62;0.36598894000053406
112;71;0.4299854338169098
113;1;0.14396633207798004
113;10;1.0243321657180786
113;19;1.486336588859558
113;28;-0.07328031957149506
113;37;1.4675933122634888
113;46;-0.2760713994503021
113;55;1.14506995677948
113;64;-0.2724054455757141
113;2;-0.4048077464103699
113;11;-0.09274883568286896
113;20;-0.25485897064208984
113;29;-0.19755984842777252
113;38;0.32857266068458557
113;47;0.09841642528772354
113;56;0.21050313115119934
113;65;-0.21460407972335815
113;4;-1.1570953130722046
113;13;0.1576303392648697
113;22;-1.5752677917480469
113;31;-0.10798618197441101
113;40;-0.032357897609472275
113;49;-0.886739194393158
113;58;-0.07535479217767715
113;67;0.34480828046798706
113;5;0.27245384454727173
113;14;-0.15691284835338593
113;23;-0.06399684399366379
113;32;-0.15214850008487701
113;41;-0.01510730292648077
113;50;0.021355517208576202
113;59;-0.18446864187717438
113;68;0.021982446312904358
113;7;0.01682141236960888
113;16;-0.2642269730567932
113;25;-0.32281506061553955
113;34;0.04718109965324402
113;43;-0.3974713087081909
113;52;0.033410798758268356
113;61;0.07459894567728043
113;70;0.0572369210422039
113;8;0.0749511569738388
113;17;0.1336018145084381
113;26;0.12502779066562653
113;35;0.044981688261032104
113;44;-0.10115712136030197
113;53;-0.038795262575149536
113;62;-0.06937240064144135
113;71;-0.17095603048801422
114;2;0.14396633207798004
114;11;1.0243321657180786
114;20;1.486336588859558
114;29;-0.07328031957149506
114;38;1.4675933122634888
114;47;-0.2760713994503021
114;56;1.14506995677948
114;65;-0.2724054455757141
114;5;-1.1570953130722046
114;14;0.1576303392648697
114;23;-1.5752677917480469
114;32;-0.10798618197441101
114;41;-0.032357897609472275
114;50;-0.886739194393158
114;59;-0.07535479217767715
114;68;0.34480828046798706
114;8;0.01682141236960888
114;17;-0.2642269730567932
114;26;-0.32281506061553955
114;35;0.04718109965324402
114;44;-0.3974713087081909
114;53;0.033410798758268356
114;62;0.07459894567728043
114;71;0.0572369210422039
115;3;0.0034255823120474815
115;12;-0.15923358500003815
115;21;-0.09836465120315552
115;30;0.09552791714668274
115;39;-0.19624464213848114
115;48;0.0007771900272928178
115;57;-0.12153812497854233
115;66;-0.009935753419995308
115;6;-0.30308857560157776
115;15;0.08100063353776932
115;24;-0.2670658528804779
115;33;0.08782178163528442
115;42;-0.027877317741513252
115;51;-0.06013382598757744
115;60;0.0745815709233284
115;69;0.09612015634775162
116;3;-0.4048077464103699
116;12;-0.09274883568286896
116;21;-0.25485897064208984
116;30;-0.19755984842777252
116;39;0.32857266068458557
116;48;0.09841642528772354
116;57;0.21050313115119934
116;66;-0.21460407972335815
116;4;0.0034255823120474815
116;13;-0.15923358500003815
116;22;-0.09836465120315552
116;31;0.09552791714668274
116;40;-0.19624464213848114
116;49;0.0007771900272928178
116;58;-0.12153812497854233
116;67;-0.009935753419995308
116;6;0.27245384454727173
116;15;-0.15691284835338593
116;24;-0.06399684399366379
116;33;-0.15214850008487701
116;42;-0.01510730292648077
116;51;0.021355517208576202
116;60;-0.18446864187717438
116;69;0.021982446312904358
116;7;-0.30308857560157776
116;16;0.08100063353776932
116;25;-0.2670658528804779
116;34;0.08782178163528442
116;43;-0.027877317741513252
116;52;-0.06013382598757744
116;61;0.0745815709233284
116;70;0.09612015634775162
117;3;0.14396633207798004
117;12;1.0243321657180786
117;21;1.486336588859558
117;30;-0.07328031957149506
117;39;1.4675933122634888
117;48;-0.2760713994503021
117;57;1.14506995677948
117;66;-0.2724054455757141
117;4;-0.4048077464103699
117;13;-0.09274883568286896
117;22;-0.25485897064208984
117;31;-0.19755984842777252
117;40;0.32857266068458557
117;49;0.09841642528772354
117;58;0.21050313115119934
117;67;-0.21460407972335815
117;5;0.0034255823120474815
117;14;-0.15923358500003815
117;23;-0.09836465120315552
117;32;0.09552791714668274
117;41;-0.19624464213848114
117;50;0.0007771900272928178
117;59;-0.12153812497854233
117;68;-0.009935753419995308
117;6;-1.1570953130722046
117;15;0.1576303392648697
